S,pC,pD,i,s,t,Time
19.9983325689561,0.0,0.0,118,b1,5,2020-01-01 09:50
19.9966652769284,0.0,0.0,118,b1,6,2020-01-01 09:50
20.0066711145708,0.350189719957825,0.0,118,b1,7,2020-01-01 09:50
20.0050031273457,0.0,0.0,118,b1,8,2020-01-01 09:50
20.0033352791832,0.0,0.0,118,b1,9,2020-01-01 09:50
20.0016675700719,0.0,0.0,118,b1,10,2020-01-01 09:50
20.0,0.0,0.0,118,b1,11,2020-01-01 09:50
0.0,-0.0,0.0,119,f1,0,2020-01-01 09:55
0.0,-0.0,0.0,119,f1,1,2020-01-01 09:55
0.0,-0.0,0.0,119,f1,2,2020-01-01 09:55
0.0,-0.0,0.0,119,f1,3,2020-01-01 09:55
0.0,-0.0,0.0,119,f1,4,2020-01-01 09:55
0.0,-0.0,0.0,119,f1,5,2020-01-01 09:55
0.0,-0.0,0.0,119,f1,6,2020-01-01 09:55
0.0,-0.0,0.0,119,f1,7,2020-01-01 09:55
0.0,-0.0,0.0,119,f1,8,2020-01-01 09:55
0.0,-0.0,0.0,119,f1,9,2020-01-01 09:55
0.0434786603306051,0.549204130491853,0.0,119,f1,10,2020-01-01 09:55
4.0,50.0,0.0,119,f1,11,2020-01-01 09:55
20.0050031273457,0.0,0.0,119,b1,0,2020-01-01 09:55
20.0033352791832,0.0,0.0,119,b1,1,2020-01-01 09:55
20.0016675700719,0.0,0.0,119,b1,2,2020-01-01 09:55
20.0,0.0,0.0,119,b1,3,2020-01-01 09:55
19.9983325689561,0.0,0.0,119,b1,4,2020-01-01 09:55
19.9966652769284,0.0,0.0,119,b1,5,2020-01-01 09:55
20.0083392408702,0.400233508940033,0.0,119,b1,6,2020-01-01 09:55
20.0066711145708,0.0,0.0,119,b1,7,2020-01-01 09:55
20.0050031273457,0.0,0.0,119,b1,8,2020-01-01 09:55
20.0033352791832,0.0,0.0,119,b1,9,2020-01-01 09:55
20.0016675700719,0.0,0.0,119,b1,10,2020-01-01 09:55
20.0,0.0,0.0,119,b1,11,2020-01-01 09:55
0.0,-0.0,0.0,120,f1,0,2020-01-01 10:00
0.0,-0.0,0.0,120,f1,1,2020-01-01 10:00
0.0,-0.0,0.0,120,f1,2,2020-01-01 10:00
0.0,-0.0,0.0,120,f1,3,2020-01-01 10:00
0.0,-0.0,0.0,120,f1,4,2020-01-01 10:00
0.0,-0.0,0.0,120,f1,5,2020-01-01 10:00
0.0,-0.0,0.0,120,f1,6,2020-01-01 10:00
0.0,-0.0,0.0,120,f1,7,2020-01-01 10:00
0.0,-0.0,0.0,120,f1,8,2020-01-01 10:00
0.0,-0.0,0.0,120,f1,9,2020-01-01 10:00
0.0434786603306051,0.549204130491853,0.0,120,f1,10,2020-01-01 10:00
4.0,50.0,0.0,120,f1,11,2020-01-01 10:00
20.0033352791833,0.0,0.0,120,b1,0,2020-01-01 10:00
20.0016675700719,0.0,0.0,120,b1,1,2020-01-01 10:00
20.0,0.0,0.0,120,b1,2,2020-01-01 10:00
19.9983325689561,0.0,0.0,120,b1,3,2020-01-01 10:00
19.9966652769285,0.0,0.0,120,b1,4,2020-01-01 10:00
20.0100075062555,0.450281470497593,0.0,120,b1,5,2020-01-01 10:00
20.0083392408702,0.0,0.0,120,b1,6,2020-01-01 10:00
20.0066711145708,0.0,0.0,120,b1,7,2020-01-01 10:00
20.0050031273457,0.0,0.0,120,b1,8,2020-01-01 10:00
20.0033352791832,0.0,0.0,120,b1,9,2020-01-01 10:00
20.0016675700719,0.0,0.0,120,b1,10,2020-01-01 10:00
20.0,0.0,0.0,120,b1,11,2020-01-01 10:00
0.0,-0.0,0.0,121,f1,0,2020-01-01 10:05
0.0,-0.0,0.0,121,f1,1,2020-01-01 10:05
0.0,-0.0,0.0,121,f1,2,2020-01-01 10:05
0.0,-0.0,0.0,121,f1,3,2020-01-01 10:05
0.0,-0.0,0.0,121,f1,4,2020-01-01 10:05
0.0,-0.0,0.0,121,f1,5,2020-01-01 10:05
0.0,-0.0,0.0,121,f1,6,2020-01-01 10:05
0.0,-0.0,0.0,121,f1,7,2020-01-01 10:05
0.0,-0.0,0.0,121,f1,8,2020-01-01 10:05
0.0,-0.0,0.0,121,f1,9,2020-01-01 10:05
0.0434786603306051,0.549204130491853,0.0,121,f1,10,2020-01-01 10:05
4.0,50.0,0.0,121,f1,11,2020-01-01 10:05
20.0016675700719,0.0,0.0,121,b1,0,2020-01-01 10:05
20.0000000000001,0.0,0.0,121,b1,1,2020-01-01 10:05
19.9983325689561,0.0,0.0,121,b1,2,2020-01-01 10:05
19.9966652769285,0.0,0.0,121,b1,3,2020-01-01 10:05
20.0116759107382,0.500333604978707,0.0,121,b1,4,2020-01-01 10:05
20.0100075062555,0.0,0.0,121,b1,5,2020-01-01 10:05
20.0083392408702,0.0,0.0,121,b1,6,2020-01-01 10:05
20.0066711145708,0.0,0.0,121,b1,7,2020-01-01 10:05
20.0050031273457,0.0,0.0,121,b1,8,2020-01-01 10:05
20.0033352791832,0.0,0.0,121,b1,9,2020-01-01 10:05
20.0016675700719,0.0,0.0,121,b1,10,2020-01-01 10:05
20.0,0.0,0.0,121,b1,11,2020-01-01 10:05
0.0,-0.0,0.0,122,f1,0,2020-01-01 10:10
0.0,-0.0,0.0,122,f1,1,2020-01-01 10:10
0.0,-0.0,0.0,122,f1,2,2020-01-01 10:10
0.0,-0.0,0.0,122,f1,3,2020-01-01 10:10
0.0,-0.0,0.0,122,f1,4,2020-01-01 10:10
0.0,-0.0,0.0,122,f1,5,2020-01-01 10:10
0.0,-0.0,0.0,122,f1,6,2020-01-01 10:10
0.0,-0.0,0.0,122,f1,7,2020-01-01 10:10
0.0,-0.0,0.0,122,f1,8,2020-01-01 10:10
0.0,-0.0,0.0,122,f1,9,2020-01-01 10:10
0.0434786603306051,0.549204130491853,0.0,122,f1,10,2020-01-01 10:10
4.0,50.0,0.0,122,f1,11,2020-01-01 10:10
20.0,0.0,0.0,122,b1,0,2020-01-01 10:10
19.9983325689561,0.0,0.0,122,b1,1,2020-01-01 10:10
19.9966652769285,0.0,0.0,122,b1,2,2020-01-01 10:10
20.01334445433,0.550389912734879,0.0,122,b1,3,2020-01-01 10:10
20.0116759107382,0.0,0.0,122,b1,4,2020-01-01 10:10
20.0100075062555,0.0,0.0,122,b1,5,2020-01-01 10:10
20.0083392408702,0.0,0.0,122,b1,6,2020-01-01 10:10
20.0066711145708,0.0,0.0,122,b1,7,2020-01-01 10:10
20.0050031273457,0.0,0.0,122,b1,8,2020-01-01 10:10
20.0033352791832,0.0,0.0,122,b1,9,2020-01-01 10:10
20.0016675700719,0.0,0.0,122,b1,10,2020-01-01 10:10
20.0,0.0,0.0,122,b1,11,2020-01-01 10:10
0.0,-0.0,0.0,123,f1,0,2020-01-01 10:15
0.0,-0.0,0.0,123,f1,1,2020-01-01 10:15
0.0,-0.0,0.0,123,f1,2,2020-01-01 10:15
0.0,-0.0,0.0,123,f1,3,2020-01-01 10:15
0.0,-0.0,0.0,123,f1,4,2020-01-01 10:15
0.0,-0.0,0.0,123,f1,5,2020-01-01 10:15
0.0,-0.0,0.0,123,f1,6,2020-01-01 10:15
0.0,-0.0,0.0,123,f1,7,2020-01-01 10:15
0.0,-0.0,0.0,123,f1,8,2020-01-01 10:15
0.0,-0.0,0.0,123,f1,9,2020-01-01 10:15
0.0434786603306051,0.549204130491853,0.0,123,f1,10,2020-01-01 10:15
4.0,50.0,0.0,123,f1,11,2020-01-01 10:15
19.9983325689561,0.0,0.0,123,b1,0,2020-01-01 10:15
19.9966652769284,0.0,0.0,123,b1,1,2020-01-01 10:15
20.0150131370425,0.600450394110794,0.0,123,b1,2,2020-01-01 10:15
20.01334445433,0.0,0.0,123,b1,3,2020-01-01 10:15
20.0116759107382,0.0,0.0,123,b1,4,2020-01-01 10:15
20.0100075062555,0.0,0.0,123,b1,5,2020-01-01 10:15
20.0083392408702,0.0,0.0,123,b1,6,2020-01-01 10:15
20.0066711145708,0.0,0.0,123,b1,7,2020-01-01 10:15
20.0050031273457,0.0,0.0,123,b1,8,2020-01-01 10:15
20.0033352791832,0.0,0.0,123,b1,9,2020-01-01 10:15
20.0016675700719,0.0,0.0,123,b1,10,2020-01-01 10:15
20.0,0.0,0.0,123,b1,11,2020-01-01 10:15
0.0,-0.0,0.0,124,f1,0,2020-01-01 10:20
0.0,-0.0,0.0,124,f1,1,2020-01-01 10:20
0.0,-0.0,0.0,124,f1,2,2020-01-01 10:20
0.0,-0.0,0.0,124,f1,3,2020-01-01 10:20
0.0,-0.0,0.0,124,f1,4,2020-01-01 10:20
0.0,-0.0,0.0,124,f1,5,2020-01-01 10:20
0.0,-0.0,0.0,124,f1,6,2020-01-01 10:20
0.0,-0.0,0.0,124,f1,7,2020-01-01 10:20
3.95833333333333,50.0,0.0,124,f1,8,2020-01-01 10:20
7.75170125914913,50.0,0.0,124,f1,9,2020-01-01 10:20
11.3869787885659,50.0,0.0,124,f1,10,2020-01-01 10:20
4.0,0.0,82.9490529604769,124,f1,11,2020-01-01 10:20
19.9966652769285,0.0,0.0,124,b1,0,2020-01-01 10:20
20.0166819588873,0.650515049451883,0.0,124,b1,1,2020-01-01 10:20
20.0150131370425,0.0,0.0,124,b1,2,2020-01-01 10:20
20.01334445433,0.0,0.0,124,b1,3,2020-01-01 10:20
20.0116759107382,0.0,0.0,124,b1,4,2020-01-01 10:20
20.0100075062555,0.0,0.0,124,b1,5,2020-01-01 10:20
20.0083392408702,0.0,0.0,124,b1,6,2020-01-01 10:20
20.0066711145708,0.0,0.0,124,b1,7,2020-01-01 10:20
20.0050031273457,0.0,0.0,124,b1,8,2020-01-01 10:20
20.0033352791832,0.0,0.0,124,b1,9,2020-01-01 10:20
20.0016675700719,0.0,0.0,124,b1,10,2020-01-01 10:20
20.0,0.0,0.0,124,b1,11,2020-01-01 10:20
0.0,-0.0,0.0,125,f1,0,2020-01-01 10:25
0.0,-0.0,0.0,125,f1,1,2020-01-01 10:25
0.0,-0.0,0.0,125,f1,2,2020-01-01 10:25
0.0,-0.0,0.0,125,f1,3,2020-01-01 10:25
0.0,-0.0,0.0,125,f1,4,2020-01-01 10:25
0.0,-0.0,0.0,125,f1,5,2020-01-01 10:25
0.0,-0.0,0.0,125,f1,6,2020-01-01 10:25
3.95833333333333,50.0,0.0,125,f1,7,2020-01-01 10:25
7.75170125914913,50.0,0.0,125,f1,8,2020-01-01 10:25
11.3869787885659,50.0,0.0,125,f1,9,2020-01-01 10:25
4.17395139173806,0.0,80.8616362596202,125,f1,10,2020-01-01 10:25
4.0,0.0,0.0,125,f1,11,2020-01-01 10:25
20.0183509198759,0.700583879109757,0.0,125,b1,0,2020-01-01 10:25
20.0166819588873,0.0,0.0,125,b1,1,2020-01-01 10:25
20.0150131370425,0.0,0.0,125,b1,2,2020-01-01 10:25
20.01334445433,0.0,0.0,125,b1,3,2020-01-01 10:25
20.0116759107382,0.0,0.0,125,b1,4,2020-01-01 10:25
20.0100075062555,0.0,0.0,125,b1,5,2020-01-01 10:25
20.0083392408702,0.0,0.0,125,b1,6,2020-01-01 10:25
20.0066711145708,0.0,0.0,125,b1,7,2020-01-01 10:25
20.0050031273457,0.0,0.0,125,b1,8,2020-01-01 10:25
20.0033352791832,0.0,0.0,125,b1,9,2020-01-01 10:25
20.0016675700719,0.0,0.0,125,b1,10,2020-01-01 10:25
20.0,0.0,0.0,125,b1,11,2020-01-01 10:25
0.0,-0.0,0.0,126,f1,0,2020-01-01 10:30
0.0,-0.0,0.0,126,f1,1,2020-01-01 10:30
0.0,-0.0,0.0,126,f1,2,2020-01-01 10:30
0.0,-0.0,0.0,126,f1,3,2020-01-01 10:30
0.0,-0.0,0.0,126,f1,4,2020-01-01 10:30
0.0,-0.0,0.0,126,f1,5,2020-01-01 10:30
1.07947353964587,13.635455237632,0.0,126,f1,6,2020-01-01 10:30
4.99281930437994,50.0,0.0,126,f1,7,2020-01-01 10:30
8.74307453972376,50.0,0.0,126,f1,8,2020-01-01 10:30
0.0453694536994588,0.0,100.0,126,f1,9,2020-01-01 10:30
0.0434786603306051,0.0,0.0,126,f1,10,2020-01-01 10:30
4.0,50.0,0.0,126,f1,11,2020-01-01 10:30
20.0183509198759,0.0500688296591534,0.0,126,b1,0,2020-01-01 10:30
20.0166819588873,0.0,0.0,126,b1,1,2020-01-01 10:30
20.0150131370425,0.0,0.0,126,b1,2,2020-01-01 10:30
20.01334445433,0.0,0.0,126,b1,3,2020-01-01 10:30
20.0116759107382,0.0,0.0,126,b1,4,2020-01-01 10:30
20.0100075062555,0.0,0.0,126,b1,5,2020-01-01 10:30
20.0083392408702,0.0,0.0,126,b1,6,2020-01-01 10:30
20.0066711145708,0.0,0.0,126,b1,7,2020-01-01 10:30
20.0050031273457,0.0,0.0,126,b1,8,2020-01-01 10:30
20.0033352791832,0.0,0.0,126,b1,9,2020-01-01 10:30
20.0016675700719,0.0,0.0,126,b1,10,2020-01-01 10:30
20.0,0.0,0.0,126,b1,11,2020-01-01 10:30
0.0,-0.0,0.0,127,f1,0,2020-01-01 10:35
0.0,-0.0,0.0,127,f1,1,2020-01-01 10:35
0.0,-0.0,0.0,127,f1,2,2020-01-01 10:35
0.0,-0.0,0.0,127,f1,3,2020-01-01 10:35
0.0,-0.0,0.0,127,f1,4,2020-01-01 10:35
1.02792388770649,12.9843017394504,0.0,127,f1,5,2020-01-01 10:35
4.94341800848424,50.0,0.0,127,f1,6,2020-01-01 10:35
8.69573206612095,50.0,0.0,127,f1,7,2020-01-01 10:35
0.0,0.0,100.0,127,f1,8,2020-01-01 10:35
0.0,0.0,0.0,127,f1,9,2020-01-01 10:35
0.0434786603306051,0.549204130491853,0.0,127,f1,10,2020-01-01 10:35
4.0,50.0,0.0,127,f1,11,2020-01-01 10:35
20.0166819588873,0.0,0.0,127,b1,0,2020-01-01 10:35
20.0150131370425,0.0,0.0,127,b1,1,2020-01-01 10:35
20.01334445433,0.0,0.0,127,b1,2,2020-01-01 10:35
20.0116759107382,0.0,0.0,127,b1,3,2020-01-01 10:35
20.0116759107382,0.0500521344829252,0.0,127,b1,4,2020-01-01 10:35
20.0100075062555,0.0,0.0,127,b1,5,2020-01-01 10:35
20.0083392408702,0.0,0.0,127,b1,6,2020-01-01 10:35
20.0066711145708,0.0,0.0,127,b1,7,2020-01-01 10:35
20.0050031273457,0.0,0.0,127,b1,8,2020-01-01 10:35
20.0033352791832,0.0,0.0,127,b1,9,2020-01-01 10:35
20.0016675700719,0.0,0.0,127,b1,10,2020-01-01 10:35
20.0,0.0,0.0,127,b1,11,2020-01-01 10:35
0.0,-0.0,0.0,128,f1,0,2020-01-01 10:40
0.0,-0.0,0.0,128,f1,1,2020-01-01 10:40
0.0,-0.0,0.0,128,f1,2,2020-01-01 10:40
0.0,-0.0,0.0,128,f1,3,2020-01-01 10:40
1.02792388770649,12.9843017394504,0.0,128,f1,4,2020-01-01 10:40
4.94341800848424,50.0,0.0,128,f1,5,2020-01-01 10:40
8.69573206612095,50.0,0.0,128,f1,6,2020-01-01 10:40
0.0,0.0,100.0,128,f1,7,2020-01-01 10:40
0.0,0.0,0.0,128,f1,8,2020-01-01 10:40
0.0,-0.0,0.0,128,f1,9,2020-01-01 10:40
0.0434786603306051,0.549204130491853,0.0,128,f1,10,2020-01-01 10:40
4.0,50.0,0.0,128,f1,11,2020-01-01 10:40
20.0150131370425,0.0,0.0,128,b1,0,2020-01-01 10:40
20.0133444543301,0.0,0.0,128,b1,1,2020-01-01 10:40
20.0116759107382,0.0,0.0,128,b1,2,2020-01-01 10:40
20.01334445433,0.100108442236859,0.0,128,b1,3,2020-01-01 10:40
20.0116759107382,0.0,0.0,128,b1,4,2020-01-01 10:40
20.0100075062555,0.0,0.0,128,b1,5,2020-01-01 10:40
20.0083392408702,0.0,0.0,128,b1,6,2020-01-01 10:40
20.0066711145708,0.0,0.0,128,b1,7,2020-01-01 10:40
20.0050031273457,0.0,0.0,128,b1,8,2020-01-01 10:40
20.0033352791832,0.0,0.0,128,b1,9,2020-01-01 10:40
20.0016675700719,0.0,0.0,128,b1,10,2020-01-01 10:40
20.0,0.0,0.0,128,b1,11,2020-01-01 10:40
0.0,-0.0,0.0,129,f1,0,2020-01-01 10:45
0.0,-0.0,0.0,129,f1,1,2020-01-01 10:45
0.0,-0.0,0.0,129,f1,2,2020-01-01 10:45
1.02792388770649,12.9843017394504,0.0,129,f1,3,2020-01-01 10:45
4.94341800848424,50.0,0.0,129,f1,4,2020-01-01 10:45
8.69573206612095,50.0,0.0,129,f1,5,2020-01-01 10:45
0.0,0.0,100.0,129,f1,6,2020-01-01 10:45
0.0,0.0,0.0,129,f1,7,2020-01-01 10:45
0.0,-0.0,0.0,129,f1,8,2020-01-01 10:45
0.0,-0.0,0.0,129,f1,9,2020-01-01 10:45
0.0434786603306051,0.549204130491853,0.0,129,f1,10,2020-01-01 10:45
4.0,50.0,0.0,129,f1,11,2020-01-01 10:45
20.01334445433,0.0,0.0,129,b1,0,2020-01-01 10:45
20.0116759107382,0.0,0.0,129,b1,1,2020-01-01 10:45
20.0150131370425,0.150168923612775,0.0,129,b1,2,2020-01-01 10:45
20.01334445433,0.0,0.0,129,b1,3,2020-01-01 10:45
20.0116759107382,0.0,0.0,129,b1,4,2020-01-01 10:45
20.0100075062555,0.0,0.0,129,b1,5,2020-01-01 10:45
20.0083392408702,0.0,0.0,129,b1,6,2020-01-01 10:45
20.0066711145708,0.0,0.0,129,b1,7,2020-01-01 10:45
20.0050031273457,0.0,0.0,129,b1,8,2020-01-01 10:45
20.0033352791832,0.0,0.0,129,b1,9,2020-01-01 10:45
20.0016675700719,0.0,0.0,129,b1,10,2020-01-01 10:45
20.0,0.0,0.0,129,b1,11,2020-01-01 10:45
0.0,-0.0,0.0,130,f1,0,2020-01-01 10:50
0.0,-0.0,0.0,130,f1,1,2020-01-01 10:50
1.02792388770649,12.9843017394504,0.0,130,f1,2,2020-01-01 10:50
4.94341800848424,50.0,0.0,130,f1,3,2020-01-01 10:50
8.69573206612095,50.0,0.0,130,f1,4,2020-01-01 10:50
0.0,0.0,100.0,130,f1,5,2020-01-01 10:50
0.0,0.0,0.0,130,f1,6,2020-01-01 10:50
0.0,-0.0,0.0,130,f1,7,2020-01-01 10:50
0.0,-0.0,0.0,130,f1,8,2020-01-01 10:50
0.0,-0.0,0.0,130,f1,9,2020-01-01 10:50
0.0434786603306051,0.549204130491853,0.0,130,f1,10,2020-01-01 10:50
4.0,50.0,0.0,130,f1,11,2020-01-01 10:50
20.0116759107382,0.0,0.0,130,b1,0,2020-01-01 10:50
20.0166819588873,0.200233578955675,0.0,130,b1,1,2020-01-01 10:50
20.0150131370425,0.0,0.0,130,b1,2,2020-01-01 10:50
20.01334445433,0.0,0.0,130,b1,3,2020-01-01 10:50
20.0116759107382,0.0,0.0,130,b1,4,2020-01-01 10:50
20.0100075062555,0.0,0.0,130,b1,5,2020-01-01 10:50
20.0083392408702,0.0,0.0,130,b1,6,2020-01-01 10:50
20.0066711145708,0.0,0.0,130,b1,7,2020-01-01 10:50
20.0050031273457,0.0,0.0,130,b1,8,2020-01-01 10:50
20.0033352791832,0.0,0.0,130,b1,9,2020-01-01 10:50
20.0016675700719,0.0,0.0,130,b1,10,2020-01-01 10:50
20.0,0.0,0.0,130,b1,11,2020-01-01 10:50
0.0,-0.0,0.0,131,f1,0,2020-01-01 10:55
1.02792388770649,12.9843017394504,0.0,131,f1,1,2020-01-01 10:55
4.94341800848424,50.0,0.0,131,f1,2,2020-01-01 10:55
8.69573206612095,50.0,0.0,131,f1,3,2020-01-01 10:55
0.0,0.0,100.0,131,f1,4,2020-01-01 10:55
0.0,0.0,0.0,131,f1,5,2020-01-01 10:55
0.0,-0.0,0.0,131,f1,6,2020-01-01 10:55
0.0,-0.0,0.0,131,f1,7,2020-01-01 10:55
0.0,-0.0,0.0,131,f1,8,2020-01-01 10:55
0.0,-0.0,0.0,131,f1,9,2020-01-01 10:55
0.0434786603306051,0.549204130491853,0.0,131,f1,10,2020-01-01 10:55
4.0,50.0,0.0,131,f1,11,2020-01-01 10:55
20.0183509198759,0.250302408613869,0.0,131,b1,0,2020-01-01 10:55
20.0166819588873,0.0,0.0,131,b1,1,2020-01-01 10:55
20.0150131370425,0.0,0.0,131,b1,2,2020-01-01 10:55
20.01334445433,0.0,0.0,131,b1,3,2020-01-01 10:55
20.0116759107382,0.0,0.0,131,b1,4,2020-01-01 10:55
20.0100075062555,0.0,0.0,131,b1,5,2020-01-01 10:55
20.0083392408702,0.0,0.0,131,b1,6,2020-01-01 10:55
20.0066711145708,0.0,0.0,131,b1,7,2020-01-01 10:55
20.0050031273457,0.0,0.0,131,b1,8,2020-01-01 10:55
20.0033352791832,0.0,0.0,131,b1,9,2020-01-01 10:55
20.0016675700719,0.0,0.0,131,b1,10,2020-01-01 10:55
20.0,0.0,0.0,131,b1,11,2020-01-01 10:55
1.02792388770649,12.9843017394504,0.0,132,f1,0,2020-01-01 11:00
4.94341800848424,50.0,0.0,132,f1,1,2020-01-01 11:00
8.69573206612095,50.0,0.0,132,f1,2,2020-01-01 11:00
0.0,0.0,100.0,132,f1,3,2020-01-01 11:00
0.0,0.0,0.0,132,f1,4,2020-01-01 11:00
0.0,-0.0,0.0,132,f1,5,2020-01-01 11:00
0.0,-0.0,0.0,132,f1,6,2020-01-01 11:00
0.0,-0.0,0.0,132,f1,7,2020-01-01 11:00
0.0,-0.0,0.0,132,f1,8,2020-01-01 11:00
0.0,-0.0,0.0,132,f1,9,2020-01-01 11:00
0.0434786603306051,0.549204130491853,0.0,132,f1,10,2020-01-01 11:00
4.0,50.0,0.0,132,f1,11,2020-01-01 11:00
20.0166819588873,0.0,0.0,132,b1,0,2020-01-01 11:00
20.0150131370425,0.0,0.0,132,b1,1,2020-01-01 11:00
20.0150131370425,0.0500604813750627,0.0,132,b1,2,2020-01-01 11:00
20.01334445433,0.0,0.0,132,b1,3,2020-01-01 11:00
20.0116759107382,0.0,0.0,132,b1,4,2020-01-01 11:00
20.0100075062555,0.0,0.0,132,b1,5,2020-01-01 11:00
20.0083392408702,0.0,0.0,132,b1,6,2020-01-01 11:00
20.0066711145708,0.0,0.0,132,b1,7,2020-01-01 11:00
20.0050031273457,0.0,0.0,132,b1,8,2020-01-01 11:00
20.0033352791832,0.0,0.0,132,b1,9,2020-01-01 11:00
20.0016675700719,0.0,0.0,132,b1,10,2020-01-01 11:00
20.0,0.0,0.0,132,b1,11,2020-01-01 11:00
4.94341800848424,50.0,0.0,133,f1,0,2020-01-01 11:05
8.69573206612095,50.0,0.0,133,f1,1,2020-01-01 11:05
0.0,0.0,100.0,133,f1,2,2020-01-01 11:05
0.0,0.0,0.0,133,f1,3,2020-01-01 11:05
0.0,-0.0,0.0,133,f1,4,2020-01-01 11:05
0.0,-0.0,0.0,133,f1,5,2020-01-01 11:05
0.0,-0.0,0.0,133,f1,6,2020-01-01 11:05
0.0,-0.0,0.0,133,f1,7,2020-01-01 11:05
0.0,-0.0,0.0,133,f1,8,2020-01-01 11:05
0.0,-0.0,0.0,133,f1,9,2020-01-01 11:05
0.0434786603306051,0.549204130491853,0.0,133,f1,10,2020-01-01 11:05
4.0,50.0,0.0,133,f1,11,2020-01-01 11:05
20.0150131370425,0.0,0.0,133,b1,0,2020-01-01 11:05
20.0166819588873,0.100125136717004,0.0,133,b1,1,2020-01-01 11:05
20.0150131370425,0.0,0.0,133,b1,2,2020-01-01 11:05
20.01334445433,0.0,0.0,133,b1,3,2020-01-01 11:05
20.0116759107382,0.0,0.0,133,b1,4,2020-01-01 11:05
20.0100075062555,0.0,0.0,133,b1,5,2020-01-01 11:05
20.0083392408702,0.0,0.0,133,b1,6,2020-01-01 11:05
20.0066711145708,0.0,0.0,133,b1,7,2020-01-01 11:05
20.0050031273457,0.0,0.0,133,b1,8,2020-01-01 11:05
20.0033352791832,0.0,0.0,133,b1,9,2020-01-01 11:05
20.0016675700719,0.0,0.0,133,b1,10,2020-01-01 11:05
20.0,0.0,0.0,133,b1,11,2020-01-01 11:05
8.69573206612095,50.0,0.0,134,f1,0,2020-01-01 11:10
0.0,0.0,100.0,134,f1,1,2020-01-01 11:10
0.0,0.0,0.0,134,f1,2,2020-01-01 11:10
0.0,-0.0,0.0,134,f1,3,2020-01-01 11:10
0.0,-0.0,0.0,134,f1,4,2020-01-01 11:10
0.0,-0.0,0.0,134,f1,5,2020-01-01 11:10
0.0,-0.0,0.0,134,f1,6,2020-01-01 11:10
0.0,-0.0,0.0,134,f1,7,2020-01-01 11:10
0.0,-0.0,0.0,134,f1,8,2020-01-01 11:10
0.0,-0.0,0.0,134,f1,9,2020-01-01 11:10
0.0434786603306051,0.549204130491853,0.0,134,f1,10,2020-01-01 11:10
4.0,50.0,0.0,134,f1,11,2020-01-01 11:10
20.0183509198759,0.15019396637701,0.0,134,b1,0,2020-01-01 11:10
20.0166819588873,0.0,0.0,134,b1,1,2020-01-01 11:10
20.0150131370425,0.0,0.0,134,b1,2,2020-01-01 11:10
20.01334445433,0.0,0.0,134,b1,3,2020-01-01 11:10
20.0116759107382,0.0,0.0,134,b1,4,2020-01-01 11:10
20.0100075062555,0.0,0.0,134,b1,5,2020-01-01 11:10
20.0083392408702,0.0,0.0,134,b1,6,2020-01-01 11:10
20.0066711145708,0.0,0.0,134,b1,7,2020-01-01 11:10
20.0050031273457,0.0,0.0,134,b1,8,2020-01-01 11:10
20.0033352791832,0.0,0.0,134,b1,9,2020-01-01 11:10
20.0016675700719,0.0,0.0,134,b1,10,2020-01-01 11:10
20.0,0.0,0.0,134,b1,11,2020-01-01 11:10
-0.0,0.0,100.0,135,f1,0,2020-01-01 11:15
0.0,0.0,0.0,135,f1,1,2020-01-01 11:15
0.0,-0.0,0.0,135,f1,2,2020-01-01 11:15
0.0,-0.0,0.0,135,f1,3,2020-01-01 11:15
0.0,-0.0,0.0,135,f1,4,2020-01-01 11:15
0.0,-0.0,0.0,135,f1,5,2020-01-01 11:15
0.0,-0.0,0.0,135,f1,6,2020-01-01 11:15
0.0,-0.0,0.0,135,f1,7,2020-01-01 11:15
0.0,-0.0,0.0,135,f1,8,2020-01-01 11:15
0.0,-0.0,0.0,135,f1,9,2020-01-01 11:15
0.0434786603306051,0.549204130491853,0.0,135,f1,10,2020-01-01 11:15
4.0,50.0,0.0,135,f1,11,2020-01-01 11:15
20.0166819588873,0.0,0.0,135,b1,0,2020-01-01 11:15
20.0150131370425,0.0,0.0,135,b1,1,2020-01-01 11:15
20.0150131370425,0.0500604813750627,0.0,135,b1,2,2020-01-01 11:15
20.01334445433,0.0,0.0,135,b1,3,2020-01-01 11:15
20.0116759107382,0.0,0.0,135,b1,4,2020-01-01 11:15
20.0100075062555,0.0,0.0,135,b1,5,2020-01-01 11:15
20.0083392408702,0.0,0.0,135,b1,6,2020-01-01 11:15
20.0066711145708,0.0,0.0,135,b1,7,2020-01-01 11:15
20.0050031273457,0.0,0.0,135,b1,8,2020-01-01 11:15
20.0033352791832,0.0,0.0,135,b1,9,2020-01-01 11:15
20.0016675700719,0.0,0.0,135,b1,10,2020-01-01 11:15
20.0,0.0,0.0,135,b1,11,2020-01-01 11:15
0.0,-0.0,0.0,136,f1,0,2020-01-01 11:20
0.0,-0.0,0.0,136,f1,1,2020-01-01 11:20
0.0,-0.0,0.0,136,f1,2,2020-01-01 11:20
0.0,-0.0,0.0,136,f1,3,2020-01-01 11:20
0.0,-0.0,0.0,136,f1,4,2020-01-01 11:20
0.0,-0.0,0.0,136,f1,5,2020-01-01 11:20
0.0,-0.0,0.0,136,f1,6,2020-01-01 11:20
0.0,-0.0,0.0,136,f1,7,2020-01-01 11:20
0.0,-0.0,0.0,136,f1,8,2020-01-01 11:20
